cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100
21.64522571,509.2757723,473.8315195,38.34269026,117.8079707,38.05489173,19.73156106,88.49418318,45.40702243,105.6245657,69.11600702,177.425892,118.1071016,327.3324171,37.19722812,39.626523,83.30367779,309.0756716,33.6069469,143.9055994,32.30528574,233.4668431,49.14332562,86.70405777,680.9277341,113.3952787,26.55696526,174.1303931,78.03548945,76.31792056,30.09728022,12.22108636,20.11698148,186.3372395,149.6654378,56.6423682,25.63174049,68.66231974,28.97259782,64.54695195,5.708209649,427.0388862,106.8836387,509.0751332,152.3302007,43.77638523,46.19599253,146.6706345,152.9361855,255.1588177,11.6082931,235.9198535,33.67070193,19.70127483,218.7710154,115.3725891,88.46861342,107.130982,10.3913518,64.53395682,105.3862472,292.7747543,34.78837605,94.6706675,29.67221574,71.45184415,225.1424499,408.019693,10.7945741,51.87331244,581.7517025,36.37312794,125.2477462,43.1973125,27.29426801,86.53092337,79.62350658,318.4407825,37.91547274,180.9945571,30.89343792,59.87092009,87.16808841,23.53060061,117.0605976,390.0280431,66.40579585,273.0795834,114.287064,36.19644619,445.1461385,69.67934602,64.84698982,188.5524912,99.870107,89.08334678,239.9448423,158.8623697,402.5239957,77.74225024
169.8122397,99.39842571,117.2802066,63.84543562,603.9151749,32.91624206,75.88622055,29.23032513,31.76423815,29.9898395,49.21543342,59.16653895,35.79317279,42.62487725,67.66171238,33.9484829,411.2877694,131.6150669,47.28715147,63.19513691,29.71813677,670.5254547,86.31316447,185.6166503,67.32035379,460.8338276,87.03571664,49.95046832,67.81989942,103.9869576,74.91676255,168.1150765,313.5708846,25.95248802,103.3256649,70.46957038,48.95391115,76.56375936,126.6547883,102.5768201,78.22105265,19.8889448,154.2221486,160.9182542,148.9701582,138.5517202,57.26272445,156.424034,1631.718977,59.40144619,172.595038,78.7016367,71.14279825,125.9005078,246.1890237,91.48444004,31.07550986,35.9734294,77.85261342,19.84218035,501.3413873,558.6600419,171.684549,53.71942446,28.82696892,494.686881,113.9204118,85.48802027,79.7851177,27.31031928,35.14383442,32.87579935,26.36103513,135.3744917,199.9173934,23.35912574,34.09383232,43.74174275,46.95436647,95.65414687,41.85500506,152.6403904,45.23430327,79.08813878,195.0823874,196.0889214,42.5031228,132.7550379,18.51979397,116.8694602,86.96025503,124.7076659,86.55538101,10.62422591,137.232485,25.71648389,76.58811075,47.51546585,115.2861066,184.9785623
46.19673029,56.50090249,27.78607659,14.19740289,27.25984188,54.28531887,59.67666891,199.9198716,62.56562674,34.89716625,62.31354507,79.06370791,118.4403088,215.5946608,239.4315204,179.5802364,9.716286183,23.49360417,84.40108599,41.37054628,29.85206581,44.09411009,165.4795164,145.9219832,290.3382088,88.7468223,24.37623623,437.5826944,42.15303077,103.7636477,88.299155,126.2027153,29.66444918,19.98185192,160.0048706,58.8786425,13.82439634,24.97202193,150.4855909,86.47999635,36.10842982,166.5096116,110.7039802,91.66243441,344.6772999,47.87199692,105.3997696,415.2649077,74.5212363,661.5331315,109.9055198,117.0927479,422.1903142,93.24529801,31.36135242,17.41574899,55.38109134,40.18383009,43.99060701,286.4946693,258.1763351,128.6728197,122.8533103,22.37957333,426.3489619,102.0330136,28.01393606,361.0778998,445.541149,329.8004925,142.9371512,32.91293477,22.57588991,424.7275762,133.3017042,63.35572558,44.82719113,249.164288,35.90965811,252.4060094,266.3907352,73.03935622,146.2985411,296.6358555,143.758412,98.85486565,23.98394187,52.53269997,169.5931358,43.79151389,383.7238292,608.4238092,68.98319844,132.9103352,131.0596695,81.36724389,106.0283819,67.74306492,30.58704607,314.7951829
155.5784517,46.50370163,96.75857776,153.3903086,15.69995528,100.4029072,26.08267058,57.44196441,18.24773591,17.64279488,10.40648131,172.0065789,614.042109,289.0689415,35.42262569,44.75566711,306.7040636,12.05193459,50.73111416,71.68920544,16.88116989,420.1337334,137.2777934,295.7773007,63.92367346,99.95423778,118.0802845,392.8663831,436.1036885,48.30163646,270.5542145,145.5965124,209.9917787,22.0413565,68.7583778,353.1659601,103.3208156,98.20642586,48.4621621,265.8947632,94.93115573,106.1271712,42.82813128,293.2461625,93.2380259,286.9036678,83.08327883,95.85266527,108.3306238,56.32727796,12.99935459,42.03704216,38.25299263,68.3024598,35.2970565,76.14062286,83.02066782,451.4669821,73.38098182,611.7659274,97.78174944,98.00438688,142.5255746,99.3287214,35.96387238,136.1451786,258.3655271,151.869301,96.86133511,40.45258601,243.8610198,135.518628,62.235793,48.76460142,71.95368847,190.0451172,58.75340248,210.4938238,26.07168883,216.8318902,82.95667162,352.8380671,140.0722743,169.4723094,18.61439202,73.0276795,84.78666211,17.15193337,22.84564536,98.05818772,25.79164512,46.77643132,185.1663818,196.6843301,60.49197681,86.2953473,221.7704538,39.97791751,60.69602696,308.5906213
98.81176497,22.18661436,65.53501352,19.88036551,43.63538076,25.17086195,34.26897942,38.49508321,55.80788685,489.9316071,98.35589525,15.25605254,12.48318867,36.92817871,411.9485276,477.8436697,34.8638461,202.8775573,308.1269115,28.43896336,14.59780322,33.20495856,43.6958753,54.7954259,599.8787678,90.1707178,104.8412191,80.61718922,39.54611198,33.41339451,402.7236027,66.57105988,131.357253,26.48706292,209.111043,53.51412457,113.3800859,78.79112066,11.48697013,329.4448421,252.0170227,39.58365087,105.1422059,31.47431028,207.5526606,176.1818188,9.142548898,19.70977179,38.28900935,97.52727777,27.56256154,174.7147566,79.62187179,94.03270495,36.19975382,164.0082592,107.2393915,91.06178315,78.86280961,46.84588971,26.51686124,34.21436414,10.07082421,131.3218763,199.3783605,29.20818322,177.9494508,40.20216996,65.9704943,57.13827168,6.524500797,144.0943657,79.84645789,123.9314888,1028.663365,104.4808941,694.4187466,138.9887597,219.0330119,38.21315338,153.9391026,44.07133576,47.33222909,56.93101987,104.3754886,50.58378726,47.79565649,343.4089229,66.77423472,22.46376985,26.53594891,27.85033285,156.9670301,114.2594617,25.33791587,61.11010612,84.1238929,222.5286952,590.3612608,228.0493502
39.00552332,72.1990586,10.98450049,16.98265378,30.02520339,17.0198242,85.6697143,428.0769316,60.06192179,197.5567924,188.5058729,253.9418722,28.97086231,26.96905738,477.5675998,418.2828728,81.70103297,102.798801,53.18409265,25.42474321,197.4038347,20.31421248,58.88244976,22.94653394,202.0990137,14.03865121,31.68784918,103.3509575,201.3298992,12.92441831,468.6076907,349.3253483,205.0014627,123.4167337,63.763085,93.63920395,52.84254504,76.9826916,315.6523315,54.75703842,45.24751307,178.2109528,21.78118568,90.94999703,205.8726071,173.1262709,102.3369533,110.9231589,113.4202314,119.5733704,153.8873804,47.05184138,7.643590633,23.50625234,93.87761347,71.84398976,529.3529939,28.04304039,48.37084129,21.23539133,99.12248398,57.12289199,115.9792579,526.8084998,63.82495935,82.18889611,89.7140815,661.0879453,46.05384444,241.9880164,154.9704834,119.0079873,125.1957894,489.190476,485.9494624,222.4421548,9.462773817,129.4540874,131.143124,137.8932568,90.97256076,151.2545403,405.5000726,91.9504834,139.5870658,30.36825111,92.47877708,181.3463743,257.5574087,74.80115674,88.1457505,10.70015934,323.7375036,196.9873545,77.43957615,159.2725457,124.0459031,105.0876017,549.6915651,25.29150084
39.76351402,138.4359755,98.88683286,46.89531798,246.8222336,184.2591745,295.4599197,33.58518353,13.13252162,89.15933352,63.48746441,12.41716774,33.85550663,77.66814301,11.74423552,11.89327019,221.8461966,27.10186443,37.50603895,127.023345,23.6187607,39.99205746,204.2557175,41.84425113,202.8964642,6.361727224,22.13270245,202.4612508,161.1706022,90.20416179,61.50700483,57.23248467,88.95104664,334.6770062,57.1525458,339.5140595,12.77847451,100.8402842,630.3990735,151.0489156,20.29924961,360.1028214,34.24153679,104.9491031,274.5396509,40.13724086,74.99739666,24.25753783,209.0844835,104.8562672,139.0932776,40.77916293,44.03993088,66.67347204,63.67854552,63.63369021,52.66581412,135.7299213,58.01338027,47.18247885,19.53410914,307.1782026,11.42383027,70.45354692,62.97111255,131.2932884,38.31248565,60.49212,300.1212666,45.03508561,13.95329576,398.9903762,139.9558513,51.33375314,34.6899118,7.428748976,232.27775,53.36308937,10.76325381,115.7826228,152.734165,94.28485534,130.0127858,86.20387291,275.4504982,130.6740365,199.771068,57.75376268,49.74577387,241.4870982,109.1608664,74.20352977,134.1623477,50.63098935,364.3376276,24.07371287,102.0692591,116.4449253,211.0451552,224.6708359
77.69272391,28.67469277,133.5018775,215.5919697,124.54884,41.32601225,95.22047835,17.97331084,90.85053513,84.04408198,188.3117675,46.61490045,7.801255459,120.6730403,33.96252146,143.0652723,40.89062606,30.96571535,70.28173536,17.62684495,45.28831513,82.48577255,42.36469766,121.5916906,76.09127819,51.07562269,269.8582601,56.83654965,71.69892626,141.0969916,279.2496849,17.22476532,29.92179377,35.90382739,122.154826,80.10014692,280.5272287,27.21704159,81.23009526,122.8845763,11.7723118,47.4537806,559.3251074,68.97846986,58.80448828,241.9097624,202.3653079,196.8727341,107.3544513,66.70164553,165.5041052,133.5746068,157.976638,335.7852366,54.75837929,16.4025844,10.02513784,394.6186379,65.68668529,37.27680171,29.75713143,35.49263143,78.27210719,54.2573759,32.28661665,72.83027334,168.4548982,18.60387159,1081.795787,83.25890887,214.8332735,91.91447353,244.3837886,265.6039627,646.7319922,38.73121853,757.2311355,90.20104734,63.14259448,4.614103719,12.38177429,67.56851264,152.3137634,50.77712123,65.08432406,32.69321497,537.9970108,30.68140558,144.2908166,108.0205315,97.14990876,132.6812066,58.37068844,118.354585,379.436942,69.65764511,317.4220868,56.72426546,78.82053837,93.17415181
60.63244468,66.08890266,122.437267,13.68147313,559.1870745,75.34179269,129.5601702,132.5948446,206.2149046,22.13371358,97.85297124,165.0016595,148.5689874,99.58017845,29.93823062,67.89091771,8.074581597,89.83049401,149.6089114,53.16667752,380.7095902,45.26673264,88.12993958,303.0678561,99.50135994,10.01077248,91.79101212,105.0941502,58.50952588,111.3183921,259.4349832,100.1487003,34.71083518,365.8829029,651.4144523,221.7311868,154.9813697,71.49296178,25.79496172,103.7353262,26.25642722,168.2820553,233.4535988,209.4521171,175.6528528,105.2625423,164.6037735,452.302852,94.52037331,533.5780919,69.89602237,505.7772029,105.3435102,188.0163708,57.76867589,33.49156145,59.22412221,127.7739497,52.99995244,356.2508515,259.0411763,165.1932864,58.57914338,126.373724,73.65931695,471.5351301,44.88962482,111.0318358,47.40332571,146.6621186,1668.93511,116.0567322,109.1512193,139.1276173,81.88212937,438.6201499,82.20690546,77.8463477,142.0317703,95.92266921,61.19501675,33.59519967,271.983198,153.8392681,43.3858551,146.762201,43.76639573,163.9350285,63.66785235,68.07687062,124.6510406,35.91077848,273.5496241,140.6775025,58.22634495,615.4577676,33.77711989,582.8339248,191.478223,51.8782784
86.59544777,50.17269485,326.7736362,121.6384826,156.6281978,708.8379353,8.492918767,45.00121393,171.9308157,28.88326584,627.5505237,159.0813057,403.9438755,129.5617675,30.87519517,142.4771224,26.31631442,361.7646678,335.5669049,455.6295854,154.0977843,169.6155164,25.80230184,117.2691555,287.0563561,21.64477759,146.6757608,13.68713712,412.6520167,43.41080991,155.8079136,41.10614966,89.26137968,17.38454195,6.72089101,229.9593631,143.8642004,286.7875554,246.220377,64.0233295,49.55711505,217.2259599,260.8096497,148.1873797,98.06544579,50.18121051,222.2735947,203.595407,148.7319385,1179.127336,24.63595456,54.43417031,114.8186906,27.57798794,47.84263355,23.95879918,490.0174587,49.66993318,136.8230955,707.100272,150.5574035,45.998124,180.5099759,92.67443272,55.16829057,14.10869608,668.5034178,45.66910722,83.39619215,76.40136119,48.51342636,295.1006613,116.8640004,25.01530585,104.2210858,1834.36049,104.3833075,171.067931,267.9588022,51.28475782,261.0036083,640.6837071,115.1555795,300.6648105,71.27966594,208.9796042,18.85183154,36.7328048,137.8452995,161.5282331,381.3221457,136.7735227,392.3357783,514.314153,379.7882033,289.9533516,192.3605952,13.69921643,77.05150156,40.33312759
597.3507592,127.9977344,66.51762911,51.81398874,57.37569289,228.6777982,42.99816646,458.9908601,22.18544082,95.04821233,8.914920852,122.4887828,20.84578085,44.506363,12.62753982,171.3382756,63.17110968,111.7236114,40.11288033,27.89273301,20.37235854,41.34297604,68.14651653,7.511713536,30.1751331,19.65707005,57.15791609,14.70673566,67.85495621,465.1996383,64.04659629,152.3627815,86.96218779,75.01930848,15.7615922,322.8964116,587.9841861,235.6527624,49.30185941,109.2838357,21.18559535,116.1930982,52.00849835,27.2445855,73.05659962,180.3653558,324.515811,76.30262934,358.3053696,275.8939935,57.68210573,23.22310661,26.42901282,277.5385517,168.2827949,45.34284325,15.54603708,38.68699456,131.8502402,104.5616728,36.03909808,142.0969412,33.49783844,150.4088215,37.54845549,76.99020769,441.8077416,62.33369458,47.83234483,303.2240763,26.05388001,102.7323702,903.8700623,209.8020425,43.05024372,168.0577811,293.6020964,70.29005661,117.7043216,28.99808439,257.3836454,305.4516165,21.16214234,25.98868535,64.11906028,33.91168968,45.86020581,23.96936622,37.96393919,446.5227904,11.92684179,8.922437511,128.1307295,160.5321946,25.38333969,324.3615787,64.38084282,14.22296327,44.41405949,18.76198722
16.00761318,106.7786207,193.6155751,23.21020501,92.05080423,79.3151282,380.99251,31.84033319,29.76274699,22.76953285,158.8119809,142.4602894,46.85483495,47.11827935,28.89794775,118.1279945,429.1159981,57.38319533,233.9162062,60.89832228,147.5076719,483.9108773,56.88142564,283.3159776,25.00520887,169.1962115,47.16278706,73.62712596,88.04866893,116.428047,223.1699971,45.50343054,147.9756398,324.7654722,96.93501349,14.35364937,17.10403511,23.94704993,126.6544019,11.49904618,204.3766743,118.0295223,298.5233751,163.3361514,83.79837987,42.83968817,82.28256295,10.27633269,367.8218401,148.5169233,373.9666538,548.2643128,31.36710885,247.8938582,454.1517317,68.60737566,58.53071447,346.8309359,190.7910589,96.9857316,64.99491706,56.29853453,32.18874391,180.4156792,78.98674283,33.35804146,246.3712807,75.07102676,39.49520917,77.23041806,242.241933,125.5937395,46.30601052,149.5980632,163.4338483,109.5945438,191.889751,125.967668,80.70560654,37.67035889,65.66636748,99.80249047,30.11998798,441.5125259,145.9070309,10.15777184,45.90255428,57.29422197,92.09729686,212.4017848,5.724503856,93.23090746,125.0260071,48.83484959,59.06027906,580.309393,37.98520515,58.59941516,42.01221989,13.30627464
8.382097035,27.05454463,863.3713458,56.86012595,75.24926366,169.8382019,229.2266054,137.6502822,25.7415403,80.08176006,575.2372914,113.050346,495.1397726,92.68447107,43.6041575,99.18164606,94.90791003,126.8351673,586.6948276,22.51114456,383.4616767,80.63628938,280.8060732,149.464232,37.20571344,50.72123971,151.6278225,458.3749061,36.56707924,242.3681087,192.6571734,167.0393817,187.4212697,113.9003589,286.5519,162.3613269,215.999269,26.16585114,52.77326433,32.50148873,187.267538,82.66792514,418.6538024,48.21737276,120.0857963,60.29697458,162.00016,116.6142771,39.0150965,211.5708021,40.95476213,202.2177931,240.0478464,278.9693083,108.9714125,271.6243542,57.73336873,107.9514673,267.1735227,71.35936285,225.5296116,569.0468882,70.0554504,93.54806765,231.9620982,59.93426799,87.8332449,107.7121315,184.9103842,92.06131511,80.24202088,15.42321705,52.56560388,242.497014,116.9422142,110.2605321,83.35350317,8.276811567,52.09771073,54.12639499,109.0554376,370.1673207,13.8873798,165.8667648,41.66216974,53.59740641,210.9315108,100.0062247,53.22661787,26.34773112,212.4814902,37.57929377,75.86160577,88.71501171,226.9892077,45.40328707,48.49852143,319.8780616,23.97760826,398.7285972
34.83638069,199.5703158,63.25653028,94.48742316,123.028913,341.49551,126.486524,149.9572816,257.6394753,148.8726029,317.5912396,82.98684532,27.17892988,115.406978,469.0595993,136.098357,78.46466274,175.2186306,42.70432952,24.47056129,193.0106929,133.6666089,63.00362116,48.64963594,161.8502418,69.24695109,27.59236689,22.40673856,173.3671688,22.44639943,77.30012176,295.8807024,30.19593937,535.8664345,113.8148151,76.36524906,111.4916631,80.98392432,171.0302799,83.58470875,294.192861,89.81581085,36.61864022,136.7479079,351.8220501,162.3450609,318.2384351,40.74651168,100.5903659,155.3855995,205.5777593,175.5986844,114.7636334,46.72818341,82.62908462,105.592069,202.4388059,12.25495125,28.81198316,190.2507458,50.61035923,30.88989448,28.49854809,32.29969125,33.53261919,22.49020505,94.81185493,56.16490458,28.51381077,61.52982573,119.6276032,27.18725525,43.56751239,53.16508811,42.02414862,26.27063463,144.8777057,248.9501868,26.3848789,50.75571343,50.8020868,140.6448036,72.24118007,66.73056716,10.50528794,51.52734892,23.88187174,119.9007477,86.45777833,49.47870352,199.2812486,6.309053637,58.30481404,174.5441525,82.78834175,141.3206735,226.4880024,182.827896,160.7132268,168.9128478
12.10391807,98.06612921,119.5945259,84.00619106,14.09729659,34.23964715,39.55815946,238.3629223,73.87243592,198.6404709,108.7432089,36.40442094,68.26009153,120.6739216,35.35841264,143.0091806,263.1082914,384.668583,665.9563929,40.0712024,49.49759081,47.16171596,40.16043518,164.7664397,14.15080883,367.4097411,21.00976604,23.43177385,98.57054773,42.51862739,41.26629574,150.223355,79.46505038,233.2952515,110.5253538,83.78025288,231.9801033,790.8481303,47.86297758,87.76563744,200.9624932,85.84112464,150.3698222,574.3205391,390.9542011,79.67976351,177.3746897,165.913286,76.88903052,28.46525515,59.26201105,129.6452587,186.3806569,59.42820218,72.02151901,54.97235851,15.5716323,37.23755436,108.051963,67.44788625,59.97052111,54.96389438,29.61287186,218.9579247,119.8018596,21.98439395,36.02062149,113.9391758,43.18335529,53.31362584,90.08552348,146.9393636,110.9014785,260.5203636,61.38360525,27.55428471,127.3862806,69.96798597,55.00476567,76.78214853,1418.048528,11.56002995,95.1693005,63.47178954,46.52018352,84.63399814,43.36376988,18.09468352,20.83631161,93.80024552,433.7090861,65.52863473,188.5758132,136.0777226,66.3699026,477.157028,272.4494825,62.91296936,230.5163461,110.528984
29.37100471,32.59571614,316.7309649,33.07468774,59.87003793,48.17525843,68.41178114,74.89980264,66.09359101,95.10158959,37.45644768,124.444821,91.21774261,96.92124195,62.89507711,169.0648408,20.04878781,90.29396771,201.2544459,212.7819031,147.4378808,103.2637795,35.91890091,25.42776728,123.7385241,311.7675204,308.3631502,24.75895996,78.92153424,20.40594439,68.82084294,103.7512639,179.1852766,68.37685594,64.60883891,168.4516666,17.43054744,50.95063793,25.12927004,1029.94264,92.5372713,35.51020857,435.0382516,254.5715198,147.39744,200.8693444,140.9364636,599.5957436,103.8383763,1778.12757,197.8280886,100.4777592,80.19979992,147.3611141,7.571060524,152.7375437,18.03039625,34.09219299,40.74559972,526.2871404,18.62168746,732.5659366,54.39286877,375.1827795,128.8618545,43.0999652,243.751549,538.1589364,98.47180686,80.28406526,249.9709592,64.94561544,35.44288679,143.1435277,84.54172059,70.50965347,189.2433969,219.3326017,8.416190267,185.0847182,316.5249955,61.5270125,158.1959615,139.289689,101.341853,102.6660803,164.4690126,369.5577084,197.7520788,127.2940085,360.5669123,141.9692329,97.84391378,162.9393996,49.39904915,168.5847419,254.0750101,86.90880657,133.5027242,41.97559568
48.33490425,42.23477144,35.07773229,72.79459167,41.43186213,99.23107183,73.79768847,64.88204383,162.7271006,468.2260936,15.1377718,36.48359652,48.96279487,23.48119707,236.7012409,250.6141776,171.6331519,58.59354055,172.7410619,45.18605907,127.4440665,99.51569992,388.2374375,57.80035432,324.5230301,95.95159203,20.91026232,21.12495998,81.6274942,25.81960595,80.60423974,44.40414515,238.9217201,120.6991219,375.8708888,55.67840142,140.2315369,14.52889461,208.2620876,35.73279043,55.28637446,174.4510506,48.56040578,1864.862455,33.31235773,142.2393772,20.1297079,8.787395717,634.799922,202.7420763,49.10675839,393.0581093,33.32660462,12.0116559,31.33857774,255.7811161,21.23777178,156.7091022,49.29542914,185.9708015,111.9514986,59.54372295,8.489022888,526.0772362,84.1111645,240.3297163,14.85106735,102.9662681,119.6162088,332.4571956,5.161834788,173.8591255,81.28296983,9.247820755,47.30894813,66.23910843,146.5282777,50.14556492,234.7169056,26.57790407,829.4588908,126.565126,133.5877093,301.9765214,30.545057,214.0555262,33.05663449,242.1367915,91.64328552,78.19020033,67.74067809,120.7302565,93.34367744,243.0694421,381.1914449,53.65777379,74.09700208,99.50300588,103.6110271,148.7272592
22.9960618,25.760932,405.9846284,51.21644114,32.02421206,222.0550977,108.9635273,24.10168682,19.04065938,14.23267714,197.9599903,73.39712233,86.05270182,97.23025892,15.59168261,98.16187202,126.0649581,81.74128376,200.1710449,35.92389795,33.79015132,73.08301486,107.2000306,10.28241136,94.24796152,309.2432895,27.70872157,71.09769858,61.51314886,35.72250748,128.776358,154.6065659,34.95179376,102.3952217,19.54046288,53.40539554,48.3304422,30.47401394,162.021325,302.0230445,68.018752,263.3889629,198.251943,74.00630218,125.6087315,155.8984602,36.55804391,102.7391823,244.6151993,393.691833,18.69258069,44.82079499,28.55532681,76.0715681,23.46174666,48.6599103,107.5922548,637.9010516,178.919044,20.04484387,53.44973128,90.40573076,87.00275164,724.5554664,59.96967189,296.8604517,158.7109577,25.19062107,35.00360411,96.49458419,767.787088,53.43448063,131.3699337,14.91734042,89.91800724,62.869128,43.56160055,14.20955504,73.94264002,28.04558611,42.75750319,90.42313354,75.34789205,29.48364571,472.62997,150.0078345,20.99261449,51.48740933,47.85763802,62.80548657,65.04670316,129.7822951,55.96822129,41.60341941,158.5083828,27.98346056,26.77720508,81.2684611,70.5950781,63.91817453
73.22297843,101.6562955,616.927796,116.1385797,56.25959676,16.25321989,29.16840648,288.2267244,53.03140823,36.1020149,42.21818058,26.30708659,132.5724266,1202.088493,7.988620864,295.154807,63.89954726,128.9097798,37.66998917,736.8484671,131.1257015,40.66675076,313.2379499,104.3509254,74.41697194,15.17535158,140.7608354,132.6829847,229.6939406,39.55683169,188.6963129,20.99299997,112.4345142,74.23003472,447.3375101,38.80270156,4543.3053,186.9848593,345.4338944,47.10471704,55.00193957,64.5437261,627.7473679,53.73031705,8.554319244,56.03408,33.45085976,484.9426094,254.8341695,82.79847684,120.0061612,7.233795039,52.34925718,163.3175636,55.30526432,181.1741098,65.17716013,94.90910956,17.3210301,36.45541331,193.3242842,216.6955707,160.3977117,64.74398255,191.5326709,372.9583389,74.12795363,101.9148337,48.23237813,114.4898057,40.41695497,78.32361529,114.8572037,22.93632843,50.02112497,766.1195264,29.09940681,378.1810665,61.41876513,97.73252168,18.54357637,343.0179449,67.73125564,505.0440925,590.3892084,79.19049198,10.42923418,255.1704117,310.2019154,838.9716399,969.1749912,169.0279022,178.4263201,1189.399661,44.74002189,138.6569382,48.42564998,135.6390079,11.18598414,196.8690534
182.3391566,198.1118529,910.2692628,193.4287855,146.8090961,192.9208307,135.1336841,266.5451491,116.5628865,89.43495515,184.6372293,11.98159074,48.76410235,176.5195097,522.2625767,20.17483274,306.8408358,231.9664794,388.032002,213.6704751,27.32012402,171.4324302,87.08109553,66.26416138,40.07736885,240.7720431,79.51112534,98.42317025,24.5242499,64.6560581,818.4170251,9.456627942,660.7196198,46.40811296,122.3486915,36.69663338,87.25075951,28.47563838,41.67483328,12.59781367,550.9144737,199.888287,47.9884808,70.32936439,184.1899205,13.59674481,172.8711006,133.2128921,272.2681819,37.09655478,109.3527666,169.0027083,292.6070545,57.63651332,357.5873411,297.9804127,113.2444432,16.13074286,19.68662934,35.93822055,130.6577618,161.9883003,98.07312479,268.2562482,183.9029825,258.2432376,205.8612796,62.40908392,120.18958,55.08131725,31.39367843,240.3880613,38.89187341,153.4185014,123.1747029,37.87296664,181.5513216,86.1360132,94.52340462,45.44507018,78.79511789,133.852409,152.241657,45.81023276,43.07412765,263.3236276,63.98280572,104.7196736,44.96631421,36.09565688,138.6043169,56.48285854,96.7516248,243.0945262,141.8223474,69.72009802,57.12839946,245.6942746,429.1258349,133.7302728
13.48551618,514.3180588,30.12200372,107.3129706,707.6545825,89.76261374,190.0119099,19.41382212,153.0188856,79.32421311,8.312451774,115.4253268,21.56744467,77.28139567,223.6593736,288.0033812,83.59177622,78.68719025,51.86394244,45.38024735,37.34178056,37.14860638,15.70887546,62.46065236,88.40405255,163.1783001,98.25467405,249.2510486,16.67196439,133.2044065,63.00571291,48.41828848,97.2100346,65.54466069,91.0377232,109.5365266,58.7010761,34.75711757,153.781925,163.2384025,123.6324518,150.5688993,115.5993578,30.97520723,142.1319932,448.7703301,103.1838756,34.05598341,30.62497656,39.17281085,198.0668111,58.27964973,55.35445966,212.3016399,70.2788065,178.6376456,39.09255444,55.26852692,577.5263827,24.69387218,223.0924542,77.8389136,144.1044814,504.9175164,113.3389199,68.64579786,39.65824379,56.00820317,104.6643329,81.4265199,23.1323848,154.9763834,90.77404187,88.91038933,328.9073213,53.9917268,192.3555585,185.6983708,225.8885003,217.3448185,54.29724607,111.872803,112.4800214,251.027008,71.81060952,39.23166758,232.5856154,162.8580989,110.8621113,44.57538908,156.1649917,44.57499319,315.8848081,356.5606079,227.4109555,128.4516808,95.98510108,48.1424348,47.12249753,82.36371243
533.6092479,348.0662843,412.9558392,104.3884637,77.44517181,76.4635943,56.1740168,322.3231927,59.68797445,99.25347987,135.240431,134.7571916,120.7263293,44.64153574,93.21262447,33.08060463,64.20317242,539.865677,71.55413636,37.34623258,76.60744317,31.08537178,234.9943118,120.9831371,30.63923769,113.1189101,71.58560383,149.6574597,115.2869942,13.1446864,14.09715215,109.0815827,145.3454866,13.30472922,36.63430322,56.83845941,278.352926,618.7003991,8.600706961,67.80253402,414.884455,122.17575,94.2437914,300.4031549,101.4049509,134.0333278,22.49651682,122.6299567,383.9251527,405.415707,63.81372323,46.60729349,119.9960785,135.9720946,102.4895875,137.0196055,114.5404463,93.24539671,176.4019965,166.8400004,162.2924967,87.50022539,149.268228,62.75658427,84.82599977,105.4701584,141.9207381,169.3756664,211.6362209,60.63584117,39.74181672,87.20590237,131.0634205,36.04302541,317.4234972,32.47760018,163.705728,18.56614188,30.09291416,505.4073384,64.89420924,58.10158902,36.19921385,105.1309792,58.35533682,160.6127638,39.92250411,48.16381094,16.77663466,15.18789887,39.14420454,178.8510686,219.9239536,96.51376901,76.00324149,442.2724248,57.32649889,229.7261571,99.56314912,142.4785776
